12,0,-0.76274,5.9385,7.8589
12,0.028534,-0.42223,5.8295,7.8589
12,0.059052,-0.19068,5.7478,8.0769
12,0.088532,-0.38137,5.9793,7.8181
12,0.11859,-0.38137,5.8976,7.6955
12,0.14859,-0.23155,5.8567,7.6274
12,0.17856,-0.081722,6.0883,7.5048
12,0.20862,-0.19068,6.17,7.355
12,0.23847,-0.19068,6.0474,7.4367
12,0.26855,-0.14982,5.9385,7.6274
12,0.29855,-0.23155,5.9385,7.6274
12,0.32849,-0.29965,5.8567,7.6274
12,0.35947,-0.38137,5.7069,7.5457
12,0.38849,-0.46309,5.4754,7.5865
12,0.41852,-0.65378,5.5571,7.355
12,0.44852,-0.69464,5.6252,7.2052
12,0.47846,-0.76274,5.8295,7.3958
12,0.50864,-1.076,5.7886,7.7772
12,0.53861,-1.1169,5.4345,8.1995
12,0.56857,-1.0351,5.1757,8.4719
12,0.59854,-0.76274,4.9442,7.927
12,0.62851,-0.38137,4.9442,7.5048
12,0.65894,-0.14982,4.9033,7.5457
12,0.68851,-0.34051,4.7944,7.355
12,0.71848,-0.95342,4.7535,7.6274
12,0.7486,-1.2258,5.0123,8.2403
12,0.77866,-0.95342,5.6661,8.5808
12,0.80863,-0.8036,6.2109,9.1529
12,0.83853,-1.2258,6.0883,9.7658
12,0.86896,-1.4982,5.598,10.147
12,0.89847,-1.6889,5.6252,9.8066
12,0.92856,-1.6072,5.4754,9.4253
12,0.95862,-1.6072,5.2438,9.2346
12,0.98856,-1.6481,4.7944,9.0848
12,1.0185,-1.757,4.4811,8.9213
12,1.0486,-1.5663,4.1406,9.0848
12,1.0787,-1.3757,4.0997,9.3436
12,1.1086,-1.4982,4.1406,8.9213
12,1.1385,-1.5663,4.1814,8.8124
12,1.1686,-1.4982,4.5628,9.3436
12,1.1986,-1.4982,4.6309,9.507
12,1.2285,-1.3757,4.6037,9.3027
12,1.2585,-1.2667,4.2495,8.8124
12,1.2886,-0.91256,4.1814,8.2812
12,1.3185,-0.50395,4.2904,8.1177
12,1.3485,-0.081722,4.4811,8.2812
12,1.3792,0.31327,4.7126,8.2812
12,1.4085,0.57205,5.0531,8.0088
12,1.4395,0.61292,5.2438,7.8862
12,1.4687,0.65378,5.2847,7.9679
12,1.4986,0.61292,5.3256,8.0769
12,1.5286,0.31327,5.2847,8.1586
12,1.5585,0.61292,5.7069,7.7364
12,1.5886,0.8036,5.8567,7.927
12,1.6186,0.31327,5.4754,8.2812
12,1.6487,0.19068,5.3256,8.3493
12,1.6785,0.19068,5.2847,8.3901
12,1.7087,0.14982,5.2166,8.3084
12,1.7385,0.081722,5.1349,8.0088
12,1.7686,0.040861,5.2166,7.8862
12,1.7986,0.19068,5.1757,8.431
12,1.8487,0.10896,5.2166,8.6898
12,1.8785,-0.14982,5.4345,7.927
12,1.9086,-0.081722,5.2438,8.0496
12,1.9469,0,5.1349,8.431
12,1.9793,-0.14982,5.2166,8.3901
12,2.0086,-0.34051,4.985,8.0496
12,2.0385,-0.040861,4.9442,8.54
12,2.0686,0.46309,5.0123,8.7715
12,2.0985,0.46309,5.2438,8.4719
12,2.1285,0.10896,5.3256,8.54
12,2.1586,-0.10896,5.4345,8.6625
12,2.1886,-0.34051,5.8295,8.54
12,2.2248,-0.42223,6.0883,8.8941
12,2.2685,0.69464,5.4073,8.3084
12,2.3088,-0.27241,4.8625,7.3958
12,2.3487,-0.34051,5.1349,7.246
12,2.3788,-0.29965,5.4754,7.4367
12,2.4221,-0.29965,5.598,8.431
12,2.4697,-0.42223,5.7886,8.2403
12,2.5289,-0.57205,5.4073,8.4991
12,2.5587,-0.23155,5.6252,8.0769
12,2.589,-0.14982,5.5162,8.0496
12,2.6187,-0.38137,5.3256,8.0496
12,2.6487,-0.72188,5.1757,7.7772
12,2.6812,-0.91256,5.3256,7.6955
12,2.7188,-0.69464,5.6252,8.4991
12,2.7495,-0.14982,6.4016,8.4991
12,2.7789,-0.23155,6.3607,8.2812
12,2.8287,-0.69464,5.4073,7.5457
12,2.8589,-1.4982,4.8216,7.355
12,2.8887,-1.3348,5.2847,7.6683
12,2.9185,-0.84446,6.3607,8.1177
12,2.9488,-0.34051,6.7421,8.5808
12,2.9789,0.081722,6.6604,8.4991
12,3.0088,0.14982,6.7829,8.6625
12,3.039,-0.27241,6.9328,7.8181
12,3.0688,-0.88532,6.851,7.0826
12,3.0997,-1.2258,6.2109,7.0826
12,3.1287,-1.2258,5.8295,7.246
12,3.2179,-1.2258,5.6661,6.851
12,3.3102,-0.99429,7.8181,1.4165
12,3.3387,-5.3664,9.3844,0.61292
12,3.3788,-7.246,8.54,-6.279
12,3.481,-4.018,8.431,-2.6832
12,3.519,1.4574,7.2052,-0.42223
12,3.5616,0.95342,9.1937,-0.081722
12,3.6189,0,11.754,-1.1441
12,3.6492,0.34051,13.443,-0.99429
12,3.6899,0.57205,13.253,-0.42223
12,3.7287,2.261,12.721,-4.0589
12,3.7594,2.1793,8.0496,-5.3664
12,3.7892,1.2667,6.8919,-3.8273
12,3.8188,0.38137,7.8862,-2.5606
12,3.8488,0.081722,9.3027,-2.6423
12,3.8788,0.8036,9.7249,-2.9148
12,3.9088,1.1169,9.0848,-2.6423
12,3.9388,0.72188,7.5865,-1.3348
12,3.969,0.46309,6.9328,-0.57205
12,3.9988,0.88532,7.1643,-0.69464
12,4.0287,0.14982,7.4367,-1.757
12,4.0589,-0.76274,7.5048,-1.6481
12,4.0887,-1.3757,8.54,-0.99429
12,4.1189,-0.84446,9.616,-0.23155
12,4.1488,-0.38137,10.311,0.53119
12,4.1788,-0.61292,11.223,1.0351
12,4.2088,-0.91256,11.645,0.34051
12,4.2388,-1.4574,12.068,0.23155
12,4.2688,-1.0351,12.34,-1.3348
12,4.2988,0.84446,12.721,-2.6015
12,4.3288,2.152,10.42,-3.0646
12,4.3588,2.6015,8.1995,-3.5277
12,4.3888,2.7241,9.4253,-2.5606
12,4.4191,2.4108,9.8884,-0.19068
12,4.4489,0.46309,8.8941,-1.0351
12,4.4789,-0.61292,8.5808,-1.6481
12,4.5087,0.34051,7.2733,-0.99429
12,4.5388,1.076,6.6331,-0.38137
12,4.5687,1.3076,7.5865,0.23155
12,4.5987,1.185,7.6274,-0.081722
12,4.6288,0.88532,7.3141,-0.040861
12,4.6588,0.72188,8.3084,0.27241
12,4.6889,0.42223,8.9213,0.27241
12,4.7191,0.23155,9.8884,-0.34051
12,4.7488,0.10896,11.496,-0.69464
12,4.7799,0.14982,13.525,-0.53119
12,4.8087,0.34051,13.334,0.34051
12,4.9023,0.23155,12.572,0.61292
12,4.9688,-1.0351,11.564,0.19068
12,4.9991,-1.2667,9.8066,-1.757
12,5.0287,-0.14982,8.3493,-1.9205
12,5.059,0.76274,7.5865,-1.4982
12,5.0887,1.0351,7.9679,-0.88532
12,5.119,0.76274,8.6625,-0.27241
12,5.1488,0.081722,8.7715,-0.46309
12,5.1791,-0.65378,8.54,-0.76274
12,5.2088,-1.2258,8.6217,-0.76274
12,5.2494,-1.3757,9.2346,-0.76274
12,5.2789,-1.1169,10.42,-0.8036
12,5.3094,-0.42223,10.733,-0.65378
12,5.3388,-0.53119,11.032,-0.14982
12,5.3789,-1.6072,11.986,0.99429
12,5.419,-3.1735,12.027,0.72188
12,5.4488,-1.1441,11.686,-2.7922
12,5.479,1.5391,10.501,-3.5958
12,5.5088,2.9829,8.3084,-2.0294
12,5.5396,2.833,8.3084,-2.1112
12,5.5778,2.0703,9.4253,-1.7298
12,5.6093,1.3757,10.61,-0.50395
12,5.6389,1.6072,9.8066,-0.99429
12,5.6742,2.0294,8.0769,-1.6889
12,5.7088,1.9205,6.9328,-1.1169
12,5.7489,1.1169,7.3958,-0.040861
12,5.78,1.185,7.5865,-0.69464
12,5.8188,1.7298,7.0553,-0.53119
12,5.8495,1.9205,7.6274,0.84446
12,5.8887,1.3076,9.0439,0.95342
12,5.9243,0.8036,11.182,0.19068
12,5.9788,0.57205,14.179,0.65378
12,6.024,2.9829,12.721,-1.4165
12,6.0591,3.8273,14.015,-4.5628
12,6.0987,3.4459,6.6331,-3.6775
12,6.1388,1.1169,7.355,-1.8796
12,6.1688,0.23155,10.229,-3.4868
12,6.1991,0.42223,10.42,-2.8739
12,6.2288,0.34051,7.9679,-0.8036
12,6.2593,0.38137,5.9385,-1.2258
12,6.2889,0.61292,5.3256,-1.2667
12,6.3191,0.19068,5.9385,-0.27241
12,6.3491,-0.34051,7.3958,-0.040861
12,6.3796,-0.29965,8.2403,0.10896
12,6.409,-0.040861,8.9622,0.46309
12,6.4389,0.14982,10.038,0.84446
12,6.4688,0.99429,11.141,1.1169
12,6.4993,1.3757,12.367,1.3348
12,6.5289,-0.57205,13.375,2.2201
12,6.5593,-3.1054,12.912,2.9829
12,6.5892,-2.6832,12.149,-2.7922
12,6.619,1.9477,10.12,-5.5571
12,6.6487,4.5628,8.3901,-2.1793
12,6.6895,3.7865,11.182,-0.69464
12,6.7188,1.6072,11.727,-0.76274
12,6.7493,0.50395,10.12,-0.42223
12,6.7793,0.57205,8.2403,-0.61292
12,6.8189,1.1169,6.17,-0.76274
12,6.8488,1.1169,5.3256,-0.8036
12,6.8789,0.46309,5.8295,-0.38137
12,6.9088,0.31327,6.4424,-0.19068
12,6.9387,1.3076,6.851,0.34051
12,6.9689,1.757,7.7364,0.99429
